size,density,graph_type,mst_algo,maze_num,runtime
50,50,list,prims,9,0.016135582998686004
50,50,list,kruskals,9,0.02633008299744688
50,75,matrix,prims,0,0.31945324999833247
50,75,matrix,kruskals,0,0.3379684579995228
50,75,list,prims,0,0.028203417001350317
50,75,list,kruskals,0,0.026889332999417093
50,75,matrix,prims,1,0.31837808300042525
50,75,matrix,kruskals,1,0.3398327920003794
50,75,list,prims,1,0.01613704200281063
50,75,list,kruskals,1,0.027093707998574246
50,75,matrix,prims,2,0.3175738329955493
50,75,matrix,kruskals,2,0.3434978340010275
50,75,list,prims,2,0.01705420800135471
50,75,list,kruskals,2,0.04151358300441643
50,75,matrix,prims,3,0.32417745899874717
50,75,matrix,kruskals,3,0.35529854200285627
50,75,list,prims,3,0.016854707995662466
50,75,list,kruskals,3,0.027987166999082547
50,75,matrix,prims,4,0.33125391700014006
50,75,matrix,kruskals,4,0.3956732500009821
50,75,list,prims,4,0.016324333002557978
50,75,list,kruskals,4,0.028772375000698958
50,75,matrix,prims,5,0.318570000003092
50,75,matrix,kruskals,5,0.33690037499764003
50,75,list,prims,5,0.01646825000352692
50,75,list,kruskals,5,0.026161916001001373
50,75,matrix,prims,6,0.33929933400213486
50,75,matrix,kruskals,6,0.3390144590011914
50,75,list,prims,6,0.016746165994845796
50,75,list,kruskals,6,0.02704950000043027
50,75,matrix,prims,7,0.3309302920024493
50,75,matrix,kruskals,7,0.3375093750000815
50,75,list,prims,7,0.016834916998050176
50,75,list,kruskals,7,0.027729750006983522
50,75,matrix,prims,8,0.32601175000309013
50,75,matrix,kruskals,8,0.3410118749961839
50,75,list,prims,8,0.016519000004336704
50,75,list,kruskals,8,0.027897374995518476
50,75,matrix,prims,9,0.31712220900226384
50,75,matrix,kruskals,9,0.3390360840057838
50,75,list,prims,9,0.016511209003510885
50,75,list,kruskals,9,0.025592792000679765
50,100,matrix,prims,0,0.32200812499650056
50,100,matrix,kruskals,0,0.3600146250028047
50,100,list,prims,0,0.01703020800050581
50,100,list,kruskals,0,0.02705308300210163
50,100,matrix,prims,1,0.3187526670008083
50,100,matrix,kruskals,1,0.3688375830024597
50,100,list,prims,1,0.016696250000677537
50,100,list,kruskals,1,0.027342459005012643
50,100,matrix,prims,2,0.3257040840035188
50,100,matrix,kruskals,2,0.3711352909958805
50,100,list,prims,2,0.01685416700638598
50,100,list,kruskals,2,0.027293957995425444
50,100,matrix,prims,3,0.36129250000522006
50,100,matrix,kruskals,3,0.3662921249997453
50,100,list,prims,3,0.016869375001988374
50,100,list,kruskals,3,0.04196099999535363
50,100,matrix,prims,4,0.3279528329949244
50,100,matrix,kruskals,4,0.37048987500020303
50,100,list,prims,4,0.016956291001406498
50,100,list,kruskals,4,0.05013404199416982
50,100,matrix,prims,5,0.32622708300186787
50,100,matrix,kruskals,5,0.3662599169983878
50,100,list,prims,5,0.016470834001665935
50,100,list,kruskals,5,0.026777583996590693
50,100,matrix,prims,6,0.33035929199832026
50,100,matrix,kruskals,6,0.36797795799793676
50,100,list,prims,6,0.016329124999174383
50,100,list,kruskals,6,0.02703425000072457
50,100,matrix,prims,7,0.32851570800266927
50,100,matrix,kruskals,7,0.36757091600156855
50,100,list,prims,7,0.017136499998741783
50,100,list,kruskals,7,0.02781700000195997
50,100,matrix,prims,8,0.3365873750008177
50,100,matrix,kruskals,8,0.34718779099785024
50,100,list,prims,8,0.028560083999764174
50,100,list,kruskals,8,0.026866708001762163
50,100,matrix,prims,9,0.3197505420030211
50,100,matrix,kruskals,9,0.346235582997906
50,100,list,prims,9,0.02940479200333357
50,100,list,kruskals,9,0.027683624997735023
100,0,matrix,prims,0,4.860596374994202
100,0,matrix,kruskals,0,5.192971290998685
100,0,list,prims,0,0.1077169580021291
100,0,list,kruskals,0,0.05855349999910686
100,0,matrix,prims,1,5.062079415998596
100,0,matrix,kruskals,1,5.695003708999138
100,0,list,prims,1,0.11814745800074888
100,0,list,kruskals,1,0.23433729100361234
100,0,matrix,prims,2,4.835189083001751
100,0,matrix,kruskals,2,5.1698141250017215
100,0,list,prims,2,0.46801791599864373
100,0,list,kruskals,2,0.0580849580001086
100,0,matrix,prims,3,4.8379474579996895
100,0,matrix,kruskals,3,5.687757250001596
100,0,list,prims,3,0.11129341700143414
100,0,list,kruskals,3,0.07203104200016242
100,0,matrix,prims,4,5.082858000001579
100,0,matrix,kruskals,4,5.172216457998729
100,0,list,prims,4,0.10721379100141348
100,0,list,kruskals,4,0.05853574999491684
