size,density,graph_type,mst_algo,maze_num,runtime
30,75,list,prims,3,0.006556041000294499
30,75,list,kruskals,3,0.00895466699876124
30,75,matrix,prims,4,0.0428340840007877
30,75,matrix,kruskals,4,0.04793783400236862
30,75,list,prims,4,0.00832033299957402
30,75,list,kruskals,4,0.008717709002667107
30,75,matrix,prims,5,0.04317599999922095
30,75,matrix,kruskals,5,0.04865595800220035
30,75,list,prims,5,0.006939333004993387
30,75,list,kruskals,5,0.0093435419985326
30,75,matrix,prims,6,0.04270108299533604
30,75,matrix,kruskals,6,0.04835283300053561
30,75,list,prims,6,0.008687000001373235
30,75,list,kruskals,6,0.009566000000631902
30,75,matrix,prims,7,0.04623183300282108
30,75,matrix,kruskals,7,0.04853670799639076
30,75,list,prims,7,0.0066327079985057935
30,75,list,kruskals,7,0.00894954199611675
30,75,matrix,prims,8,0.043698249995941296
30,75,matrix,kruskals,8,0.04844420799781801
30,75,list,prims,8,0.006625249996432103
30,75,list,kruskals,8,0.009077624999918044
30,75,matrix,prims,9,0.044519208997371607
30,75,matrix,kruskals,9,0.048269082995830104
30,75,list,prims,9,0.006536790999234654
30,75,list,kruskals,9,0.00898925000365125
30,100,matrix,prims,0,0.04375945799984038
30,100,matrix,kruskals,0,0.0475922499972512
30,100,list,prims,0,0.006711250003718305
30,100,list,kruskals,0,0.009437041000637691
30,100,matrix,prims,1,0.04432358300255146
30,100,matrix,kruskals,1,0.04979704200377455
30,100,list,prims,1,0.006602417000976857
30,100,list,kruskals,1,0.009252500000002328
30,100,matrix,prims,2,0.04334250000101747
30,100,matrix,kruskals,2,0.04801516699808417
30,100,list,prims,2,0.006711458001518622
30,100,list,kruskals,2,0.009481792003498413
30,100,matrix,prims,3,0.04422787499788683
30,100,matrix,kruskals,3,0.0488368750011432
30,100,list,prims,3,0.00642416699702153
30,100,list,kruskals,3,0.009036417002789676
30,100,matrix,prims,4,0.04320374999952037
30,100,matrix,kruskals,4,0.04962320900085615
30,100,list,prims,4,0.006736249997629784
30,100,list,kruskals,4,0.009566000000631902
30,100,matrix,prims,5,0.0441121670010034
30,100,matrix,kruskals,5,0.04855933300132165
30,100,list,prims,5,0.006815417000325397
30,100,list,kruskals,5,0.00933495900244452
30,100,matrix,prims,6,0.04342062499927124
30,100,matrix,kruskals,6,0.048649666998244356
30,100,list,prims,6,0.006635208999796305
30,100,list,kruskals,6,0.008852167004079092
30,100,matrix,prims,7,0.0438258330032113
30,100,matrix,kruskals,7,0.04874204200314125
30,100,list,prims,7,0.006736124996677972
30,100,list,kruskals,7,0.009502417000476271
30,100,matrix,prims,8,0.04374425000423798
30,100,matrix,kruskals,8,0.048535500005527865
30,100,list,prims,8,0.0066025420019286685
30,100,list,kruskals,8,0.009307084001193289
30,100,matrix,prims,9,0.043602500001725275
30,100,matrix,kruskals,9,0.049395917005313095
30,100,list,prims,9,0.006649916002061218
30,100,list,kruskals,9,0.00934241600043606
50,0,matrix,prims,0,0.32330600000568666
50,0,matrix,kruskals,0,0.3668574580005952
50,0,list,prims,0,0.013188083001296036
50,0,list,kruskals,0,0.014601458999095485
50,0,matrix,prims,1,0.31876816599833546
50,0,matrix,kruskals,1,0.3293945830009761
50,0,list,prims,1,0.013173749997804407
50,0,list,kruskals,1,0.01413200000388315
50,0,matrix,prims,2,0.33418012499896577
50,0,matrix,kruskals,2,0.3363774579993333
50,0,list,prims,2,0.02574629199807532
50,0,list,kruskals,2,0.014669791002233978
50,0,matrix,prims,3,0.34297300000616815
50,0,matrix,kruskals,3,0.33328645800065715
50,0,list,prims,3,0.025486499995167833
50,0,list,kruskals,3,0.014821750002738554
50,0,matrix,prims,4,0.3132341250020545
50,0,matrix,kruskals,4,0.3681408749980619
50,0,list,prims,4,0.01314325000566896
