size,density,graph_type,mst_algo,runtime
10,50,list,prims,0.02619004249572754
10,50,list,prims,0.02686285972595215
10,50,list,prims,0.027143001556396484
10,50,list,prims,0.027025938034057617
10,50,list,prims,0.026295185089111328
10,50,list,prims,0.026693105697631836
10,50,list,kruskals,0.02656388282775879
10,50,list,kruskals,0.02680802345275879
10,50,list,kruskals,0.026720046997070312
10,50,list,kruskals,0.026023149490356445
10,50,list,kruskals,0.026385784149169922
10,50,list,kruskals,0.02640986442565918
10,50,list,kruskals,0.026293039321899414
10,50,list,kruskals,0.026560068130493164
10,50,list,kruskals,0.02642512321472168
10,50,list,kruskals,0.02644801139831543
10,75,matrix,prims,0.03327202796936035
10,75,matrix,prims,0.03366422653198242
10,75,matrix,prims,0.03845500946044922
10,75,matrix,prims,0.036554813385009766
10,75,matrix,prims,0.03720378875732422
10,75,matrix,prims,0.03342294692993164
10,75,matrix,prims,0.03772473335266113
10,75,matrix,prims,0.03395199775695801
10,75,matrix,prims,0.0345461368560791
10,75,matrix,prims,0.035170793533325195
10,75,matrix,kruskals,0.03267192840576172
10,75,matrix,kruskals,0.034578800201416016
10,75,matrix,kruskals,0.034996986389160156
10,75,matrix,kruskals,0.03339886665344238
10,75,matrix,kruskals,0.03417086601257324
10,75,matrix,kruskals,0.03291893005371094
10,75,matrix,kruskals,0.03354287147521973
10,75,matrix,kruskals,0.036100149154663086
10,75,matrix,kruskals,0.03742480278015137
10,75,matrix,kruskals,0.033638715744018555
10,75,list,prims,0.025987863540649414
10,75,list,prims,0.026481151580810547
10,75,list,prims,0.026487112045288086
10,75,list,prims,0.026739120483398438
10,75,list,prims,0.027577877044677734
10,75,list,prims,0.027109861373901367
10,75,list,prims,0.026017189025878906
10,75,list,prims,0.02661585807800293
10,75,list,prims,0.026447296142578125
10,75,list,prims,0.028650999069213867
10,75,list,kruskals,0.026726245880126953
10,75,list,kruskals,0.026906728744506836
10,75,list,kruskals,0.026504993438720703
10,75,list,kruskals,0.02734518051147461
10,75,list,kruskals,0.02766895294189453
10,75,list,kruskals,0.027952909469604492
10,75,list,kruskals,0.02671504020690918
10,75,list,kruskals,0.026849985122680664
10,75,list,kruskals,0.027502775192260742
10,75,list,kruskals,0.026587963104248047
10,100,matrix,prims,0.03305482864379883
10,100,matrix,prims,0.033941030502319336
10,100,matrix,prims,0.03540515899658203
10,100,matrix,prims,0.03577113151550293
10,100,matrix,prims,0.032717227935791016
10,100,matrix,prims,0.033782958984375
10,100,matrix,prims,0.04077482223510742
10,100,matrix,prims,0.033785104751586914
10,100,matrix,prims,0.03287196159362793
10,100,matrix,prims,0.03395700454711914
10,100,matrix,kruskals,0.03711700439453125
10,100,matrix,kruskals,0.037407875061035156
10,100,matrix,kruskals,0.03494596481323242
10,100,matrix,kruskals,0.033288002014160156
10,100,matrix,kruskals,0.03338789939880371
10,100,matrix,kruskals,0.03902411460876465
10,100,matrix,kruskals,0.03526496887207031
10,100,matrix,kruskals,0.03449702262878418
10,100,matrix,kruskals,0.03518414497375488
10,100,matrix,kruskals,0.03615379333496094
10,100,list,prims,0.026345014572143555
10,100,list,prims,0.0273129940032959
10,100,list,prims,0.026106834411621094
10,100,list,prims,0.026893138885498047
10,100,list,prims,0.026417970657348633
10,100,list,prims,0.026502132415771484
10,100,list,prims,0.028560876846313477
10,100,list,prims,0.027331113815307617
10,100,list,prims,0.027857065200805664
10,100,list,prims,0.027311086654663086
10,100,list,kruskals,0.028460025787353516
10,100,list,kruskals,0.027385234832763672
10,100,list,kruskals,0.02726125717163086
10,100,list,kruskals,0.02644801139831543
10,100,list,kruskals,0.02662181854248047
10,100,list,kruskals,0.027081012725830078
10,100,list,kruskals,0.027265071868896484
10,100,list,kruskals,0.026563167572021484
10,100,list,kruskals,0.027013778686523438
10,100,list,kruskals,0.02769613265991211
20,0,matrix,prims,0.9977169036865234
20,0,matrix,prims,1.0371222496032715
20,0,matrix,prims,1.02162504196167
20,0,matrix,prims,0.7779090404510498
20,0,matrix,prims,1.006155014038086
